,X1,X1_1,Date,Hour,Species,Sex,Body_length,Body_temp,Body_temp_tc,Ta,Ts,Substrate,Direction,Solar_rad,Wind_speed,Tex,Tex_s,Tex_tc,Tex_tcs,Jul_day,Hours,Day_mins,Months,Date_mins
894,894,912,31.07.2018,14:13:00,Lacerta_diplochondrodes,F,256.2,31.8,26.2,24,29.1,rock,S,565,5,7.8,2.7,2.2,-2.9,212,14,853,7,304693
895,895,913,31.07.2018,14:28:00,Lacerta_diplochondrodes,M,314.7,34.4,28.2,24,34.1,grass,S,744,5.8,10.4,0.3,4.2,-5.9,212,14,868,7,304708
896,896,914,31.07.2018,15:05:00,Lacerta_diplochondrodes,M,319.5,31.5,33.9,24,36.3,soil,S,800,5.5,7.5,-4.8,9.9,-2.4,212,15,905,7,304745
897,897,915,31.07.2018,15:24:00,Lacerta_diplochondrodes,M,305.3,34,28.9,24,31.3,grass,S,770,4.6,10,2.7,4.9,-2.4,212,15,924,7,304764
898,898,916,31.07.2018,15:41:00,Lacerta_diplochondrodes,F,285.6,33.7,30.4,24,32.3,soil,S,671,5.3,9.7,1.4,6.4,-1.9,212,15,941,7,304781
899,899,917,31.07.2018,15:55:00,Lacerta_diplochondrodes,M,297.1,32.1,34.2,24,32,grass,S,630,4.7,8.1,0.1,10.2,2.2,212,15,955,7,304795
900,900,918,31.07.2018,16:19:00,Lacerta_diplochondrodes,F,322.9,32.5,32.3,25,31.2,grass,S,748,5.3,7.5,1.3,7.3,1.1,212,16,979,7,304819
901,901,919,31.07.2018,16:23:00,Lacerta_diplochondrodes,M,327.2,31.6,31,25,33.3,soil,S,705,5,6.6,-1.7,6,-2.3,212,16,983,7,304823
902,902,920,31.07.2018,16:56:00,Lacerta_diplochondrodes,F,337,32.6,31.9,25,31.6,grass,S,829,4.5,7.6,1,6.9,0.3,212,16,1016,7,304856
903,903,921,31.08.2018,09:49:00,Parvilacerta_parva,M,125.2,33.5,28,27,29.8,soil,S,709,5.1,6.5,3.7,1,-1.8,243,9,589,8,349069
904,904,922,31.08.2018,10:02:00,Parvilacerta_parva,M,127,33.2,29.2,27,28.1,soil,S,667,4.6,6.2,5.1,2.2,1.1,243,10,602,8,349082
905,905,923,31.08.2018,10:07:00,Parvilacerta_parva,F,123.8,30.2,27.4,27,27.5,grass,S,674,1.2,3.2,2.7,0.4,-0.1,243,10,607,8,349087
906,906,924,31.08.2018,10:13:00,Parvilacerta_parva,M,138.7,34.5,28.5,27,34.4,grass,S,668,1.7,7.5,0.1,1.5,-5.9,243,10,613,8,349093
907,907,925,31.08.2018,10:20:00,Parvilacerta_parva,M,95.9,34.6,30.1,27,25.5,grass,S,619,1.8,7.6,9.1,3.1,4.6,243,10,620,8,349100
908,908,926,31.08.2018,10:25:00,Parvilacerta_parva,M,101,30.9,27.7,27,28.5,grass,S,631,3,3.9,2.4,0.7,-0.8,243,10,625,8,349105
909,909,927,31.08.2018,10:33:00,Parvilacerta_parva,F,98.6,31.3,28.4,27,29.3,grass,S,675,5.2,4.3,2,1.4,-0.9,243,10,633,8,349113
910,910,928,31.08.2018,10:40:00,Parvilacerta_parva,M,142.4,33.4,29.5,27,28.9,soil,S,687,5,6.4,4.5,2.5,0.6,243,10,640,8,349120
911,911,929,31.08.2018,10:47:00,Parvilacerta_parva,F,86.7,32.9,29.7,27,32.7,soil,S,645,5.8,5.9,0.2,2.7,-3,243,10,647,8,349127
912,912,930,31.08.2018,11:03:00,Parvilacerta_parva,M,115.7,34,24.3,28,30.8,soil,S,715,3.2,6,3.2,-3.7,-6.5,243,11,663,8,349143
913,913,931,31.08.2018,11:16:00,Parvilacerta_parva,F,138.3,38.6,29.9,28,30.6,soil,S,649,3.3,10.6,8,1.9,-0.7,243,11,676,8,349156
914,914,932,31.08.2018,11:21:00,Parvilacerta_parva,M,86.7,31.5,30,28,26.2,soil,S,686,2.9,3.5,5.3,2,3.8,243,11,681,8,349161
915,915,933,31.08.2018,11:27:00,Parvilacerta_parva,F,126.8,39.3,27.2,28,29.4,grass,S,702,5.8,11.3,9.9,-0.8,-2.2,243,11,687,8,349167
916,916,934,31.08.2018,11:33:00,Parvilacerta_parva,M,98.6,31,27.8,28,28.2,soil,S,659,6.5,3,2.8,-0.2,-0.4,243,11,693,8,349173
917,917,935,31.08.2018,11:41:00,Parvilacerta_parva,M,125.7,32.5,29.6,28,30.4,soil,S,617,2.4,4.5,2.1,1.6,-0.8,243,11,701,8,349181
918,918,936,31.08.2018,15:25:00,Lacerta_diplochondrodes,F,348.3,34.6,30.9,29,30.3,grass,S,756,9.8,5.6,4.3,1.9,0.6,243,15,925,8,349405
919,919,937,31.08.2018,15:50:00,Lacerta_diplochondrodes,F,333.8,32.2,34.7,29,30.5,grass,S,630,4.9,3.2,1.7,5.7,4.2,243,15,950,8,349430
920,920,938,31.08.2018,16:16:00,Lacerta_diplochondrodes,F,255.7,30.5,29.9,29,28.9,soil,S,567,1.6,1.5,1.6,0.9,1,243,16,976,8,349456
921,921,939,31.08.2018,16:24:00,Lacerta_diplochondrodes,M,347.9,29.1,30.9,29,27.7,soil,S,627,10.4,0.1,1.4,1.9,3.2,243,16,984,8,349464
922,922,940,31.08.2018,16:45:00,Lacerta_diplochondrodes,M,313.4,28.1,25.8,27,29.2,grass,S,843,7,1.1,-1.1,-1.2,-3.4,243,16,1005,8,349485
923,923,941,31.08.2018,17:04:00,Lacerta_diplochondrodes,F,374.6,29.6,29.5,27,30.6,grass,S,702,8.6,2.6,-1,2.5,-1.1,243,17,1024,8,349504
924,924,942,31.08.2018,17:35:00,Lacerta_diplochondrodes,M,437.3,35,30,27,31.2,soil,S,579,12.3,8,3.8,3,-1.2,243,17,1055,8,349535
925,925,943,31.08.2018,17:51:00,Lacerta_diplochondrodes,M,357.6,37.9,32.4,27,30.3,grass,S,751,5.2,10.9,7.6,5.4,2.1,243,17,1071,8,349551
926,926,944,31.08.2018,18:14:00,Lacerta_diplochondrodes,F,319.4,30.6,32.9,27,27.9,grass,S,662,10.2,3.6,2.7,5.9,5,243,18,1094,8,349574
927,927,945,31.08.2018,18:28:00,Lacerta_diplochondrodes,F,313.7,37.3,27.3,26,29.3,soil,S,576,11.7,11.3,8,1.3,-2,243,18,1108,8,349588
928,928,946,6.08.2018,10:05:00,Parvilacerta_parva,M,110.2,35.1,26,24,28,soil,SE,695,1.3,11.1,7.1,2,-2,218,10,605,8,313085
929,929,947,6.08.2018,10:15:00,Parvilacerta_parva,M,126.1,38.2,28.7,24,30.2,soil,SE,747,2.5,14.2,8,4.7,-1.5,218,10,615,8,313095
930,930,948,6.08.2018,10:21:00,Parvilacerta_parva,F,100.1,39.5,19.8,24,31.2,grass,SE,756,2.6,15.5,8.3,-4.2,-11.4,218,10,621,8,313101
931,931,949,6.08.2018,10:28:00,Parvilacerta_parva,M,141.2,36.2,24.4,24,29.6,soil,SE,792,5.2,12.2,6.6,0.4,-5.2,218,10,628,8,313108
932,932,950,6.08.2018,10:33:00,Parvilacerta_parva,F,85.8,36,20.5,24,30.9,soil,SE,740,1.1,12,5.1,-3.5,-10.4,218,10,633,8,313113
933,933,951,6.08.2018,10:37:00,Parvilacerta_parva,M,130.9,35.1,26.2,24,31.7,soil,SE,757,6.4,11.1,3.4,2.2,-5.5,218,10,637,8,313117
934,934,952,6.08.2018,10:42:00,Parvilacerta_parva,F,114.1,31,22.7,24,28.5,soil,S,666,5,7,2.5,-1.3,-5.8,218,10,642,8,313122
935,935,953,6.08.2018,10:48:00,Parvilacerta_parva,M,53.5,34.2,24.7,24,34.4,grass,S,637,3.4,10.2,-0.2,0.7,-9.7,218,10,648,8,313128
936,936,954,6.08.2018,10:54:00,Parvilacerta_parva,F,115,35.6,23.9,24,29.8,grass,S,730,5.2,11.6,5.8,-0.1,-5.9,218,10,654,8,313134
937,937,955,6.08.2018,10:58:00,Parvilacerta_parva,M,173.9,33.4,28.4,25,33.1,grass,S,707,9.7,8.4,0.3,3.4,-4.7,218,10,658,8,313138
938,938,956,6.08.2018,11:04:00,Parvilacerta_parva,M,100.6,34.3,19.7,25,26,grass,S,755,4.9,9.3,8.3,-5.3,-6.3,218,11,664,8,313144
939,939,957,6.08.2018,11:09:00,Parvilacerta_parva,F,129.6,37.1,20.1,25,29.6,grass,S,704,5.1,12.1,7.5,-4.9,-9.5,218,11,669,8,313149
940,940,958,6.08.2018,11:14:00,Parvilacerta_parva,M,98.2,34.4,20.8,25,30.1,soil,S,583,4.8,9.4,4.3,-4.2,-9.3,218,11,674,8,313154
941,941,959,6.08.2018,11:20:00,Parvilacerta_parva,F,125.4,30.5,27.2,25,30.1,soil,S,631,3.6,5.5,0.4,2.2,-2.9,218,11,680,8,313160
942,942,960,6.08.2018,11:23:00,Parvilacerta_parva,M,129.5,35.8,23.8,25,30,soil,S,622,4.2,10.8,5.8,-1.2,-6.2,218,11,683,8,313163
943,943,961,6.08.2018,14:37:00,Lacerta_diplochondrodes,F,297.3,31.7,27.5,28,30,grass,S,674,1.3,3.7,1.7,-0.5,-2.5,218,14,877,8,313357
944,944,962,6.08.2018,15:21:00,Lacerta_diplochondrodes,F,340.3,30.5,27.3,28,29.4,grass,S,739,5.9,2.5,1.1,-0.7,-2.1,218,15,921,8,313401
945,945,963,6.08.2018,15:37:00,Lacerta_diplochondrodes,F,322.9,37.7,31.6,28,31.4,soil,S,841,3.7,9.7,6.3,3.6,0.2,218,15,937,8,313417
946,946,964,6.08.2018,15:52:00,Lacerta_diplochondrodes,M,291.4,38.1,30.2,28,26.2,grass,S,775,6.7,10.1,11.9,2.2,4,218,15,952,8,313432
947,947,965,6.08.2018,16:08:00,Lacerta_diplochondrodes,M,300,34.5,32.6,28,31.4,grass,S,753,4.3,6.5,3.1,4.6,1.2,218,16,968,8,313448
948,948,966,6.08.2018,16:24:00,Lacerta_diplochondrodes,M,329.1,30.4,34.2,28,29,soil,S,667,1.4,2.4,1.4,6.2,5.2,218,16,984,8,313464
949,949,967,6.08.2018,16:38:00,Lacerta_diplochondrodes,F,377.2,33.3,30.2,28,29.2,grass,S,705,5.3,5.3,4.1,2.2,1,218,16,998,8,313478
950,950,968,6.08.2018,17:01:00,Lacerta_diplochondrodes,F,332.6,34.3,30.8,29,28.3,grass,S,754,6.8,5.3,6,1.8,2.5,218,17,1021,8,313501
951,951,969,6.08.2018,17:13:00,Lacerta_diplochondrodes,F,340,34.9,28.9,29,27.5,soil,S,715,3.3,5.9,7.4,-0.1,1.4,218,17,1033,8,313513
952,952,970,6.08.2018,17:18:00,Lacerta_diplochondrodes,M,307.4,34.1,32.7,29,28.9,grass,S,747,3.7,5.1,5.2,3.7,3.8,218,17,1038,8,313518
953,953,971,7.08.2018,08:11:00,Lacerta_diplochondrodes,F,294.8,31.1,31.2,21,31.2,grass,S,845,1.8,10.1,-0.1,10.2,0,219,8,491,8,314411
954,954,972,7.08.2018,08:27:00,Lacerta_diplochondrodes,M,326.5,33.3,33,21,31.6,grass,SE,783,2.2,12.3,1.7,12,1.4,219,8,507,8,314427
955,955,973,7.08.2018,08:40:00,Lacerta_diplochondrodes,F,349.5,31.1,31.2,22,30,grass,E,832,4.1,9.1,1.1,9.2,1.2,219,8,520,8,314440
956,956,974,7.08.2018,08:58:00,Lacerta_diplochondrodes,M,315.6,32.7,33.5,22,29.4,grass,E,796,1.8,10.7,3.3,11.5,4.1,219,8,538,8,314458
957,957,975,7.08.2018,09:15:00,Lacerta_diplochondrodes,F,342.6,33.1,33.4,23,25.1,soil,S,846,2.9,10.1,8,10.4,8.3,219,9,555,8,314475
958,958,976,7.08.2018,09:34:00,Lacerta_diplochondrodes,M,323.9,34.1,32.6,24,31.2,soil,S,718,3.9,10.1,2.9,8.6,1.4,219,9,574,8,314494
959,959,977,7.08.2018,10:07:00,Lacerta_diplochondrodes,F,346.7,31.2,31.6,24,29.2,soil,S,742,3.8,7.2,2,7.6,2.4,219,10,607,8,314527
960,960,978,7.08.2018,10:38:00,Lacerta_diplochondrodes,M,308.9,32.3,31.6,24,33.2,soil,S,817,1.8,8.3,-0.9,7.6,-1.6,219,10,638,8,314558
961,961,979,7.08.2018,10:54:00,Lacerta_diplochondrodes,M,346,32.6,30.7,25,38.3,soil,S,761,3.5,7.6,-5.7,5.7,-7.6,219,10,654,8,314574
962,962,980,7.08.2018,11:24:00,Lacerta_diplochondrodes,F,336.8,32,32.1,25,27.4,grass,E,772,5,7,4.6,7.1,4.7,219,11,684,8,314604
963,963,981,7.08.2018,15:03:00,Parvilacerta_parva,F,117.5,36.8,31,28,35.1,soil,SE,1043,6.1,8.8,1.7,3,-4.1,219,15,903,8,314823
964,964,982,7.08.2018,15:08:00,Parvilacerta_parva,M,116.6,36.3,35.5,28,39.6,soil,SE,768,0.2,8.3,-3.3,7.5,-4.1,219,15,908,8,314828
965,965,983,7.08.2018,15:15:00,Parvilacerta_parva,M,120.7,37.3,36.2,28,37.2,soil,SE,1030,6.3,9.3,0.1,8.2,-1,219,15,915,8,314835
966,966,984,7.08.2018,15:19:00,Parvilacerta_parva,F,91.2,39.4,33.5,28,33.3,soil,SE,451,7.5,11.4,6.1,5.5,0.2,219,15,919,8,314839
967,967,985,7.08.2018,15:21:00,Parvilacerta_parva,M,105.6,38.5,31.5,28,31,grass,SE,349,8.5,10.5,7.5,3.5,0.5,219,15,921,8,314841
968,968,986,7.08.2018,15:25:00,Parvilacerta_parva,M,119.2,34.4,33.9,28,39.2,grass,SE,825,8.3,6.4,-4.8,5.9,-5.3,219,15,925,8,314845
969,969,987,7.08.2018,15:29:00,Parvilacerta_parva,F,117,34.1,30.9,28,33.4,soil,SE,754,2.5,6.1,0.7,2.9,-2.5,219,15,929,8,314849
970,970,988,7.08.2018,15:33:00,Parvilacerta_parva,F,92,39.2,33.9,28,32.2,soil,SE,954,8.5,11.2,7,5.9,1.7,219,15,933,8,314853
971,971,989,7.08.2018,15:36:00,Parvilacerta_parva,M,137.4,36,32.5,28,36.8,soil,SE,648,0.1,8,-0.8,4.5,-4.3,219,15,936,8,314856
972,972,990,7.08.2018,15:41:00,Parvilacerta_parva,M,128.9,37,34.3,28,34.2,soil,SE,875,2.9,9,2.8,6.3,0.1,219,15,941,8,314861
973,973,991,7.08.2018,15:46:00,Parvilacerta_parva,M,108.1,41.9,38.7,28,39.8,soil,SE,487,0.3,13.9,2.1,10.7,-1.1,219,15,946,8,314866
974,974,992,7.08.2018,15:51:00,Parvilacerta_parva,F,118.8,37.3,30.6,28,39.1,soil,SE,749,6.2,9.3,-1.8,2.6,-8.5,219,15,951,8,314871
975,975,993,7.08.2018,15:56:00,Parvilacerta_parva,M,114.8,35,40.5,29,36.6,soil,SE,860,0.3,6,-1.6,11.5,3.9,219,15,956,8,314876
976,976,994,7.08.2018,16:02:00,Parvilacerta_parva,F,100.4,33.7,33.7,29,34.8,soil,SW,513,3.8,4.7,-1.1,4.7,-1.1,219,16,962,8,314882
977,977,995,7.08.2018,16:06:00,Parvilacerta_parva,F,111.1,38.1,32.5,29,36.6,soil,SW,468,5,9.1,1.5,3.5,-4.1,219,16,966,8,314886
978,978,996,8.06.2018,08:37:00,Lacerta_diplochondrodes,F,319.1,33.5,33.8,17,31.4,soil,E,678,2.8,16.5,2.1,16.8,2.4,159,8,517,6,228037
979,979,997,8.06.2018,08:50:00,Lacerta_diplochondrodes,M,288.5,33.5,31.8,17,27.8,soil,E,768,0.1,16.5,5.7,14.8,4,159,8,530,6,228050
980,980,998,8.06.2018,09:12:00,Lacerta_diplochondrodes,F,291.3,33.2,32.6,17,32.8,grass,E,895,3.4,16.2,0.4,15.6,-0.2,159,9,552,6,228072
981,981,999,8.06.2018,09:40:00,Lacerta_diplochondrodes,F,284.6,34.5,34.6,18,28.5,grass,S,603,0,16.5,6,16.6,6.1,159,9,580,6,228100
982,982,1000,8.06.2018,10:10:00,Lacerta_diplochondrodes,M,315.3,32.8,34.1,18,26.5,grass,S,503,0.2,14.8,6.3,16.1,7.6,159,10,610,6,228130
983,983,1001,8.06.2018,10:43:00,Lacerta_diplochondrodes,F,316.6,33.8,32.7,18,30.4,soil,S,752.6,2.6,15.8,3.4,14.7,2.3,159,10,643,6,228163
984,984,1002,8.06.2018,10:57:00,Lacerta_diplochondrodes,F,300.6,33.6,32.2,20,31.4,grass,S,772.5,2.1,13.6,2.2,12.2,0.8,159,10,657,6,228177
985,985,1003,8.06.2018,11:23:00,Lacerta_diplochondrodes,M,306.5,33.5,31.8,20,29.1,grass,S,792.2,1.8,13.5,4.4,11.8,2.7,159,11,683,6,228203
986,986,1004,8.06.2018,11:37:00,Lacerta_diplochondrodes,M,292.9,33.2,31.4,21,31.4,soil,S,763.7,3.2,12.2,1.8,10.4,0,159,11,697,6,228217
987,987,1005,8.06.2018,11:58:00,Lacerta_diplochondrodes,F,309.6,33.4,31.8,21,39.7,soil,S,776.6,1.8,12.4,-6.3,10.8,-7.9,159,11,718,6,228238
988,988,1006,8.08.2018,09:50:00,Parvilacerta_parva,F,115.7,37,23.6,26,32.6,soil,S,803,2.5,11,4.4,-2.4,-9,220,9,590,8,315950
989,989,1007,8.08.2018,09:54:00,Parvilacerta_parva,F,64.4,31.1,25.7,26,29.1,grass,S,688,3.4,5.1,2,-0.3,-3.4,220,9,594,8,315954
990,990,1008,8.08.2018,10:03:00,Parvilacerta_parva,M,127.4,35,26.7,26,35,grass,S,638,4,9,0,0.7,-8.3,220,10,603,8,315963
991,991,1009,8.08.2018,10:08:00,Parvilacerta_parva,F,179.9,34.6,27.9,26,26.6,grass,S,809,5.5,8.6,8,1.9,1.3,220,10,608,8,315968
992,992,1010,8.08.2018,10:15:00,Parvilacerta_parva,M,97,31.9,19,26,32.1,grass,S,739,3.5,5.9,-0.2,-7,-13.1,220,10,615,8,315975
993,993,1011,8.08.2018,10:22:00,Parvilacerta_parva,F,115.3,27.8,28,26,34.1,soil,S,719,2.6,1.8,-6.3,2,-6.1,220,10,622,8,315982
994,994,1012,8.08.2018,10:25:00,Parvilacerta_parva,M,115.7,35.1,25.7,26,27.1,soil,S,599,0.3,9.1,8,-0.3,-1.4,220,10,625,8,315985
995,995,1013,8.08.2018,10:32:00,Parvilacerta_parva,F,138,31.4,26.5,26,31.1,soil,S,604,2.5,5.4,0.3,0.5,-4.6,220,10,632,8,315992
996,996,1014,8.08.2018,10:38:00,Parvilacerta_parva,M,89.3,36.7,27.1,26,29.4,soil,S,812,3.9,10.7,7.3,1.1,-2.3,220,10,638,8,315998
997,997,1015,8.08.2018,10:46:00,Parvilacerta_parva,F,94.9,40.5,18.7,26,29.4,soil,S,729,2.9,14.5,11.1,-7.3,-10.7,220,10,646,8,316006
998,998,1016,8.08.2018,10:49:00,Parvilacerta_parva,M,95.2,34.1,29.1,26,24.8,soil,S,719,4.5,8.1,9.3,3.1,4.3,220,10,649,8,316009
999,999,1017,8.08.2018,10:53:00,Parvilacerta_parva,M,85.1,32.2,24.5,26,33,soil,S,660,4.2,6.2,-0.8,-1.5,-8.5,220,10,653,8,316013
1000,1000,1018,8.08.2018,10:59:00,Parvilacerta_parva,F,83.7,36.1,22.8,27,27.9,soil,S,691,3.3,9.1,8.2,-4.2,-5.1,220,10,659,8,316019
1001,1001,1019,8.08.2018,11:04:00,Parvilacerta_parva,M,96.5,28.9,26.7,27,30.3,soil,S,768,3.4,1.9,-1.4,-0.3,-3.6,220,11,664,8,316024
1002,1002,1020,8.08.2018,11:07:00,Parvilacerta_parva,F,101.6,34,24.2,27,26.7,soil,S,717,6.1,7,7.3,-2.8,-2.5,220,11,667,8,316027
1003,1003,1021,8.08.2018,15:15:00,Lacerta_diplochondrodes,F,318.6,38.7,36.2,28,21.2,soil,S,642,3.9,10.7,17.5,8.2,15,220,15,915,8,316275
1004,1004,1022,8.08.2018,15:30:00,Lacerta_diplochondrodes,M,315.2,32.9,36.4,28,38.2,grass,S,712,6.7,4.9,-5.3,8.4,-1.8,220,15,930,8,316290
1005,1005,1023,8.08.2018,15:53:00,Lacerta_diplochondrodes,F,323.3,31.4,27.7,28,36.7,grass,S,599,2.6,3.4,-5.3,-0.3,-9,220,15,953,8,316313
1006,1006,1024,8.08.2018,16:14:00,Lacerta_diplochondrodes,F,338.2,29.4,28.5,28,34.4,soil,S,677,0.9,1.4,-5,0.5,-5.9,220,16,974,8,316334
1007,1007,1025,8.08.2018,16:36:00,Lacerta_diplochondrodes,F,309.1,32.5,34.9,29,25.5,grass,S,733,3.8,3.5,7,5.9,9.4,220,16,996,8,316356
1008,1008,1026,8.08.2018,16:50:00,Lacerta_diplochondrodes,M,311.4,35.9,35,29,31.8,grass,S,912,4,6.9,4.1,6,3.2,220,16,1010,8,316370
1009,1009,1027,8.08.2018,17:03:00,Lacerta_diplochondrodes,M,307.7,35.6,33.3,29,23,soil,SE,804,0.4,6.6,12.6,4.3,10.3,220,17,1023,8,316383
1010,1010,1028,8.08.2018,17:26:00,Lacerta_diplochondrodes,F,338.3,34.6,39.1,29,25,grass,SE,804,6,5.6,9.6,10.1,14.1,220,17,1046,8,316406
1011,1011,1029,8.08.2018,17:38:00,Lacerta_diplochondrodes,F,311.4,34,31.1,29,29.1,soil,SW,765,3.4,5,4.9,2.1,2,220,17,1058,8,316418
1012,1012,1030,8.08.2018,17:51:00,Lacerta_diplochondrodes,F,321.1,30.5,33.8,29,23.4,soil,SE,846,5.2,1.5,7.1,4.8,10.4,220,17,1071,8,316431
1013,1013,1031,9.06.2018,13:14:00,Lacerta_diplochondrodes,M,355.6,33.4,34.4,24,27.4,grass,SW,556,0.5,9.4,6,10.4,7,160,13,794,6,229754
1014,1014,1032,9.06.2018,13:41:00,Lacerta_diplochondrodes,F,349.9,33.7,34.2,24,27.8,soil,SE,548,0.5,9.7,5.9,10.2,6.4,160,13,821,6,229781
1015,1015,1033,9.06.2018,13:58:00,Lacerta_diplochondrodes,M,358.4,33.8,34.7,24,27.7,soil,SE,557,0.3,9.8,6.1,10.7,7,160,13,838,6,229798
1016,1016,1034,9.06.2018,14:15:00,Lacerta_diplochondrodes,F,359,32.8,33.9,24,26.6,soil,SE,549,0.4,8.8,6.2,9.9,7.3,160,14,855,6,229815
1017,1017,1035,9.06.2018,14:37:00,Lacerta_diplochondrodes,M,338.5,32.6,34.5,24,26.5,soil,SW,606,0.1,8.6,6.1,10.5,8,160,14,877,6,229837
1018,1018,1036,9.06.2018,14:40:00,Parvilacerta_parva,F,103.4,37.8,36.5,27,30.1,soil,W,843,1,10.8,7.7,9.5,6.4,160,14,880,6,229840
1019,1019,1037,9.06.2018,14:44:00,Parvilacerta_parva,F,100.1,42.9,38.9,27,32.5,soil,W,800,1.9,15.9,10.4,11.9,6.4,160,14,884,6,229844
1020,1020,1038,9.06.2018,14:50:00,Parvilacerta_parva,M,125.3,36.5,34.3,27,34.3,soil,W,752,7.9,9.5,2.2,7.3,0,160,14,890,6,229850
1021,1021,1039,9.06.2018,14:55:00,Parvilacerta_parva,J,56.4,37.8,38.6,27,35.1,soil,W,776,6.4,10.8,2.7,11.6,3.5,160,14,895,6,229855
1022,1022,1040,9.06.2018,15:00:00,Parvilacerta_parva,M,119.3,35.5,34.3,27,31.5,soil,W,830,8,8.5,4,7.3,2.8,160,15,900,6,229860
1023,1023,1041,9.06.2018,15:02:00,Lacerta_diplochondrodes,F,361.2,34,34.7,24,28.8,grass,SE,523,0.6,10,5.2,10.7,5.9,160,15,902,6,229862
1024,1024,1042,9.06.2018,15:05:00,Parvilacerta_parva,M,133.8,34.5,35.3,27,33.4,soil,W,777,1.5,7.5,1.1,8.3,1.9,160,15,905,6,229865
1025,1025,1043,9.06.2018,15:10:00,Parvilacerta_parva,M,80.3,37,35.6,27,32.7,soil,W,808,5.7,10,4.3,8.6,2.9,160,15,910,6,229870
1026,1026,1044,9.06.2018,15:13:00,Parvilacerta_parva,M,134.8,34,32.5,27,32.4,soil,W,815,2.3,7,1.6,5.5,0.1,160,15,913,6,229873
1027,1027,1045,9.06.2018,15:14:00,Parvilacerta_parva,F,125.9,33.2,32,27,34.9,soil,W,747,2.3,6.2,-1.7,5,-2.9,160,15,914,6,229874
1028,1028,1046,9.06.2018,15:16:00,Parvilacerta_parva,F,122.2,45.4,37.7,27,33.3,grass,W,814,2.8,18.4,12.1,10.7,4.4,160,15,916,6,229876
1029,1029,1047,9.06.2018,15:20:00,Parvilacerta_parva,M,82,35.7,34.2,27,35.4,soil,W,754,1.7,8.7,0.3,7.2,-1.2,160,15,920,6,229880
1030,1030,1048,9.06.2018,15:23:00,Parvilacerta_parva,M,122.2,34.5,35.5,27,32.4,soil,W,752,0.3,7.5,2.1,8.5,3.1,160,15,923,6,229883
1031,1031,1049,9.06.2018,15:26:00,Parvilacerta_parva,M,66.5,34,30.1,27,30,grass,W,889,0,7,4,3.1,0.1,160,15,926,6,229886
1032,1032,1050,9.06.2018,15:28:00,Parvilacerta_parva,F,122.8,34.6,37.3,27,34.2,soil,W,673,0,7.6,0.4,10.3,3.1,160,15,928,6,229888
1033,1033,1051,9.06.2018,15:31:00,Parvilacerta_parva,F,135.9,31.8,36.5,27,34.6,soil,W,793,3.6,4.8,-2.8,9.5,1.9,160,15,931,6,229891
1034,1034,1052,9.06.2018,15:33:00,Lacerta_diplochondrodes,M,321.2,32,33.6,24,26.7,grass,SW,544,0.3,8,5.3,9.6,6.9,160,15,933,6,229893
1035,1035,1053,9.06.2018,16:11:00,Lacerta_diplochondrodes,F,368.2,34.3,33.3,25,26.8,soil,SE,558,0.4,9.3,7.5,8.3,6.5,160,16,971,6,229931
1036,1036,1054,9.06.2018,16:40:00,Lacerta_diplochondrodes,J,155,34.5,34.6,26,28.5,grass,S,603,0,8.5,6,8.6,6.1,160,16,1000,6,229960
1037,1037,1055,9.06.2018,17:10:00,Lacerta_diplochondrodes,J,189.4,32.8,34.1,26,26.5,grass,S,503,0.2,6.8,6.3,8.1,7.6,160,17,1030,6,229990
1038,1038,1056,9.08.2018,08:17:00,Lacerta_diplochondrodes,M,329.3,31.5,32.6,21,29.7,grass,S,789,3.3,10.5,1.8,11.6,2.9,221,8,497,8,317297
1039,1039,1057,9.08.2018,08:33:00,Lacerta_diplochondrodes,M,344.2,31.7,32.7,21,28.1,grass,S,795,3.8,10.7,3.6,11.7,4.6,221,8,513,8,317313
1040,1040,1058,9.08.2018,08:42:00,Lacerta_diplochondrodes,F,337.5,35.6,31.7,21,29,soil,S,909,4.9,14.6,6.6,10.7,2.7,221,8,522,8,317322
1041,1041,1059,9.08.2018,09:10:00,Lacerta_diplochondrodes,M,321.7,31.6,30.9,22,34.3,soil,E,751,2.1,9.6,-2.7,8.9,-3.4,221,9,550,8,317350
1042,1042,1060,9.08.2018,09:43:00,Lacerta_diplochondrodes,F,323.6,32.7,32.7,23,30.1,grass,S,764,2.2,9.7,2.6,9.7,2.6,221,9,583,8,317383
1043,1043,1061,9.08.2018,10:03:00,Lacerta_diplochondrodes,F,349.4,31.4,31.7,24,27.8,grass,S,732,5,7.4,3.6,7.7,3.9,221,10,603,8,317403
1044,1044,1062,9.08.2018,10:17:00,Lacerta_diplochondrodes,M,314.1,30.1,31.8,24,28.6,grass,S,809,2.4,6.1,1.5,7.8,3.2,221,10,617,8,317417
1045,1045,1063,9.08.2018,10:41:00,Lacerta_diplochondrodes,F,363.3,32.4,32.2,24,32.3,grass,S,766,1.3,8.4,0.1,8.2,-0.1,221,10,641,8,317441
1046,1046,1064,9.08.2018,11:01:00,Lacerta_diplochondrodes,M,336.7,31.7,34.2,25,28.1,grass,S,863,5.9,6.7,3.6,9.2,6.1,221,11,661,8,317461
1047,1047,1065,9.08.2018,11:24:00,Lacerta_diplochondrodes,F,351,32.4,32.2,25,26.8,soil,S,770,3,7.4,5.6,7.2,5.4,221,11,684,8,317484
